index,indeks,Price [PLN/MWh],Volume [MWh]
2022-04-03,TGe9,464.72,20615.5
2022-04-04,TGeBase,417.74,107785.9
2022-04-04,TGePeak,425.32,67687.9
2022-04-04,TGeOffpeak,405.11,39522.0
2022-04-04,TGe24,415.72,79730.9
2022-04-04,TGe15,423.69,51563.1
2022-04-04,TGe9,402.43,28167.8
2022-04-05,TGeBase,511.97,104832.4
2022-04-05,TGePeak,569.23,60247.8
2022-04-05,TGeOffpeak,417.58,43720.6
2022-04-05,TGe24,513.01,79621.1
2022-04-05,TGe15,567.48,46102.3
2022-04-05,TGe9,422.23,33518.8
2022-04-06,TGeBase,543.4,91071.0
2022-04-06,TGePeak,563.43,58057.1
2022-04-06,TGeOffpeak,509.1,30829.9
2022-04-06,TGe24,540.54,69046.3
2022-04-06,TGe15,557.78,44378.9
2022-04-06,TGe9,511.81,24667.4
2022-04-07,TGeBase,415.8,97284.7
2022-04-07,TGePeak,434.36,61123.1
2022-04-07,TGeOffpeak,384.64,34769.6
2022-04-07,TGe24,417.7,77150.8
2022-04-07,TGe15,435.6,49788.7
2022-04-07,TGe9,387.87,27362.1
2022-04-08,TGeBase,452.05,113416.7
2022-04-08,TGePeak,501.71,69559.6
2022-04-08,TGeOffpeak,371.69,40929.1
2022-04-08,TGe24,454.39,85790.5
2022-04-08,TGe15,502.56,52061.6
2022-04-08,TGe9,374.12,33728.9
2022-04-09,TGeBase,436.02,89854.1
2022-04-09,TGePeak,429.56,62188.8
2022-04-09,TGeOffpeak,446.86,27209.3
2022-04-09,TGe24,453.71,65602.4
2022-04-09,TGe15,444.61,47720.8
2022-04-09,TGe9,468.88,17881.6
2022-04-10,TGeBase,292.99,105555.0
2022-04-10,TGePeak,285.44,68640.1
2022-04-10,TGeOffpeak,305.36,36554.9
2022-04-10,TGe24,297.19,85820.4
2022-04-10,TGe15,290.41,56237.2
2022-04-10,TGe9,308.48,29583.2
2022-04-11,TGeBase,608.45,80241.0
2022-04-11,TGePeak,671.16,45797.1
2022-04-11,TGeOffpeak,500.7,33315.9
2022-04-11,TGe24,605.09,66351.2
2022-04-11,TGe15,669.54,39466.3
2022-04-11,TGe9,497.66,26884.9
2022-04-12,TGeBase,682.15,99191.9
2022-04-12,TGePeak,691.43,51876.4
2022-04-12,TGeOffpeak,665.06,43307.5
2022-04-12,TGe24,683.71,76689.1
2022-04-12,TGe15,696.2,43379.8
2022-04-12,TGe9,662.89,33309.3
2022-04-13,TGeBase,605.16,97571.7
2022-04-13,TGePeak,611.22,58037.8
2022-04-13,TGeOffpeak,593.05,35261.9
2022-04-13,TGe24,609.33,70661.4
2022-04-13,TGe15,615.8,42876.8
2022-04-13,TGe9,598.54,27784.6
2022-04-14,TGeBase,707.4,90013.3
2022-04-14,TGePeak,775.36,51853.6
2022-04-14,TGeOffpeak,597.02,36311.7
2022-04-14,TGe24,693.92,66149.0
2022-04-14,TGe15,753.88,38120.0
2022-04-14,TGe9,594.0,28029.0
2022-04-15,TGeBase,628.09,83692.4
2022-04-15,TGePeak,646.93,46844.4
2022-04-15,TGeOffpeak,596.93,36584.0
2022-04-15,TGe24,629.42,62863.1
2022-04-15,TGe15,651.12,36209.2
2022-04-15,TGe9,593.26,26653.9
2022-04-16,TGeBase,516.59,98354.1
2022-04-16,TGePeak,540.42,58692.6
2022-04-16,TGeOffpeak,477.25,37309.5
2022-04-16,TGe24,507.23,62325.0
2022-04-16,TGe15,532.71,40242.4
2022-04-16,TGe9,464.77,22082.6
2022-04-17,TGeBase,416.19,94638.9
2022-04-17,TGePeak,388.06,57659.2
2022-04-17,TGeOffpeak,461.62,35347.7
2022-04-17,TGe24,414.67,58274.4
2022-04-17,TGe15,386.37,39031.1
2022-04-17,TGe9,461.86,19243.3
2022-04-18,TGeBase,465.17,91674.1
2022-04-18,TGePeak,468.77,58393.8
2022-04-18,TGeOffpeak,458.95,33088.3
2022-04-18,TGe24,452.42,55418.9
2022-04-18,TGe15,444.5,36859.8
2022-04-18,TGe9,465.61,18559.1
2022-04-19,TGeBase,689.37,79867.5
2022-04-19,TGePeak,756.3,46433.3
2022-04-19,TGeOffpeak,577.79,33290.2
2022-04-19,TGe24,689.22,63278.8
2022-04-19,TGe15,759.87,40814.5
2022-04-19,TGe9,571.47,22464.3
2022-04-20,TGeBase,653.33,81582.3
2022-04-20,TGePeak,673.15,46084.9
2022-04-20,TGeOffpeak,619.98,35257.4
2022-04-20,TGe24,659.52,67018.9
2022-04-20,TGe15,683.87,37780.4
2022-04-20,TGe9,618.95,29238.5
2022-04-21,TGeBase,650.89,83421.4
2022-04-21,TGePeak,687.03,46972.4
2022-04-21,TGeOffpeak,584.94,33737.0
2022-04-21,TGe24,648.04,66302.5
2022-04-21,TGe15,685.76,38902.3
2022-04-21,TGe9,585.19,27400.2
2022-04-22,TGeBase,565.59,77198.5
2022-04-22,TGePeak,563.22,44963.9
2022-04-22,TGeOffpeak,568.02,30338.6
2022-04-22,TGe24,564.04,64635.1
2022-04-22,TGe15,561.28,38916.4
2022-04-22,TGe9,568.64,25718.7
2022-04-23,TGeBase,554.27,84624.9
2022-04-23,TGePeak,558.54,53001.2
2022-04-23,TGeOffpeak,552.46,26415.7
2022-04-23,TGe24,554.61,62238.6
2022-04-23,TGe15,556.06,42887.0
2022-04-23,TGe9,552.17,19351.6
2022-04-24,TGeBase,454.5,81046.9
2022-04-24,TGePeak,455.75,52369.9
2022-04-24,TGeOffpeak,446.08,25005.0
2022-04-24,TGe24,453.26,57250.2
2022-04-24,TGe15,457.37,38566.8
2022-04-24,TGe9,446.42,18683.4
2022-04-25,TGeBase,707.24,81633.0
2022-04-25,TGePeak,792.85,48830.5
2022-04-25,TGeOffpeak,566.14,31026.5
2022-04-25,TGe24,715.18,64228.8
2022-04-25,TGe15,805.78,40331.9
2022-04-25,TGe9,564.18,23896.9
2022-04-26,TGeBase,741.25,105920.5
2022-04-26,TGePeak,771.32,51543.6
2022-04-26,TGeOffpeak,688.42,45496.9
2022-04-26,TGe24,729.13,74856.4
2022-04-26,TGe15,769.08,44566.1
2022-04-26,TGe9,662.55,30290.3
2022-04-27,TGeBase,723.52,97703.9
2022-04-27,TGePeak,715.29,46914.3
2022-04-27,TGeOffpeak,743.75,44501.6
2022-04-27,TGe24,722.28,70682.2
2022-04-27,TGe15,716.3,39619.2
2022-04-27,TGe9,732.26,31063.0
2022-04-28,TGeBase,758.05,96346.8
2022-04-28,TGePeak,750.64,46961.0
2022-04-28,TGeOffpeak,775.25,44129.8
2022-04-28,TGe24,751.91,72074.3
2022-04-28,TGe15,749.86,39983.6
2022-04-28,TGe9,755.32,32090.7
2022-04-29,TGeBase,848.24,113537.2
2022-04-29,TGePeak,826.13,59584.1
2022-04-29,TGeOffpeak,897.42,48409.1
2022-04-29,TGe24,836.71,76370.3
2022-04-29,TGe15,823.69,43950.9
2022-04-29,TGe9,858.43,32419.4
2022-04-30,TGeBase,749.16,70064.4
2022-04-30,TGePeak,687.11,39976.0
2022-04-30,TGeOffpeak,851.77,23896.4
2022-04-30,TGe24,761.29,51497.7
2022-04-30,TGe15,699.62,33226.0
2022-04-30,TGe9,864.07,18271.7
2022-05-01,TGeBase,553.74,82043.1
2022-05-01,TGePeak,542.95,53642.7
2022-05-01,TGeOffpeak,570.03,27104.4
2022-05-01,TGe24,541.26,48561.7
2022-05-01,TGe15,528.6,32932.2
2022-05-01,TGe9,562.37,15629.5
2022-05-02,TGeBase,567.45,74279.3
2022-05-02,TGePeak,534.86,47056.7
2022-05-02,TGeOffpeak,619.34,25734.6
2022-05-02,TGe24,579.04,54085.6
2022-05-02,TGe15,537.51,36421.3
2022-05-02,TGe9,648.25,17664.3
2022-05-03,TGeBase,518.85,82484.6
2022-05-03,TGePeak,516.78,55548.7
2022-05-03,TGeOffpeak,521.15,25687.9
2022-05-03,TGe24,512.77,49852.3
2022-05-03,TGe15,505.7,33823.1
2022-05-03,TGe9,524.55,16029.2
2022-05-04,TGeBase,664.44,73814.2
2022-05-04,TGePeak,673.53,40355.9
2022-05-04,TGeOffpeak,645.78,30890.3
2022-05-04,TGe24,666.05,53340.7
2022-05-04,TGe15,674.92,32961.1
2022-05-04,TGe9,651.27,20379.6
2022-05-05,TGeBase,776.71,82504.0
2022-05-05,TGePeak,784.78,42041.5
2022-05-05,TGeOffpeak,774.83,34918.5
2022-05-05,TGe24,777.54,59200.4
2022-05-05,TGe15,784.87,34049.7
2022-05-05,TGe9,765.31,25150.7
2022-05-06,TGeBase,790.5,85877.7
2022-05-06,TGePeak,764.17,47483.9
2022-05-06,TGeOffpeak,834.28,36425.8
2022-05-06,TGe24,790.46,66228.9
2022-05-06,TGe15,769.22,40544.6
2022-05-06,TGe9,825.87,25684.3
2022-05-07,TGeBase,709.15,65697.8
2022-05-07,TGePeak,675.14,39436.7
2022-05-07,TGeOffpeak,759.96,23021.1
2022-05-07,TGe24,704.07,49374.2
2022-05-07,TGe15,675.33,31783.6
2022-05-07,TGe9,751.97,17590.6
2022-05-08,TGeBase,583.29,76649.8
2022-05-08,TGePeak,542.21,53381.7
2022-05-08,TGeOffpeak,653.14,22476.1
2022-05-08,TGe24,582.45,48445.5
2022-05-08,TGe15,540.68,34902.5
2022-05-08,TGe9,652.05,13543.0
2022-05-09,TGeBase,654.36,69221.0
2022-05-09,TGePeak,671.63,43733.3
2022-05-09,TGeOffpeak,624.18,23831.7
2022-05-09,TGe24,659.19,54932.5
2022-05-09,TGe15,672.87,37056.7
2022-05-09,TGe9,636.4,17875.8
2022-05-10,TGeBase,607.77,79267.0
2022-05-10,TGePeak,599.02,48367.2
2022-05-10,TGeOffpeak,620.39,29339.8
2022-05-10,TGe24,615.69,58227.8
2022-05-10,TGe15,602.37,37451.4
2022-05-10,TGe9,637.89,20776.4
2022-05-11,TGeBase,581.57,70867.6
2022-05-11,TGePeak,599.56,43331.0
2022-05-11,TGeOffpeak,551.12,27056.6
2022-05-11,TGe24,592.7,53049.4
2022-05-11,TGe15,606.77,32502.6
2022-05-11,TGe9,569.25,20546.8
2022-05-12,TGeBase,499.11,101877.0
2022-05-12,TGePeak,478.18,69663.5
2022-05-12,TGeOffpeak,534.66,31013.5
2022-05-12,TGe24,496.79,76605.5
2022-05-12,TGe15,474.22,53675.2
2022-05-12,TGe9,534.4,22930.3
2022-05-13,TGeBase,591.3,75806.7
2022-05-13,TGePeak,561.8,46300.9
2022-05-13,TGeOffpeak,641.48,28185.8
2022-05-13,TGe24,579.03,54989.7
2022-05-13,TGe15,550.13,35603.2
2022-05-13,TGe9,627.19,19386.5
2022-05-14,TGeBase,563.02,100116.9
2022-05-14,TGePeak,525.71,64613.4
2022-05-14,TGeOffpeak,633.24,30007.5
2022-05-14,TGe24,550.54,65250.7
2022-05-14,TGe15,505.02,45661.4
2022-05-14,TGe9,626.39,19589.3
2022-05-15,TGeBase,551.26,83193.4
2022-05-15,TGePeak,535.27,54318.9
2022-05-15,TGeOffpeak,578.52,28538.5
2022-05-15,TGe24,545.85,55899.5
2022-05-15,TGe15,532.72,38321.3
2022-05-15,TGe9,567.73,17578.2
2022-05-16,TGeBase,754.34,77688.9
2022-05-16,TGePeak,733.57,45027.3
2022-05-16,TGeOffpeak,798.48,28029.6
2022-05-16,TGe24,745.67,55619.8
2022-05-16,TGe15,726.62,36866.5
2022-05-16,TGe9,777.42,18753.3
2022-05-17,TGeBase,829.38,85672.8
2022-05-17,TGePeak,807.1,44300.9
2022-05-17,TGeOffpeak,877.7,35347.9
2022-05-17,TGe24,831.62,60244.5
2022-05-17,TGe15,807.45,35472.4
2022-05-17,TGe9,871.91,24772.1
2022-05-18,TGeBase,804.2,97910.5
2022-05-18,TGePeak,771.7,54628.8
2022-05-18,TGeOffpeak,858.13,36873.7
2022-05-18,TGe24,803.9,69024.3
2022-05-18,TGe15,772.99,41752.6
2022-05-18,TGe9,855.42,27271.7
2022-05-19,TGeBase,713.58,90221.6
2022-05-19,TGePeak,688.96,48895.3
2022-05-19,TGeOffpeak,747.84,37126.3
2022-05-19,TGe24,712.04,63634.5
2022-05-19,TGe15,687.82,38970.6
2022-05-19,TGe9,752.41,24663.9
2022-05-20,TGeBase,683.91,84403.3
2022-05-20,TGePeak,674.46,48665.8
2022-05-20,TGeOffpeak,699.58,35545.5
2022-05-20,TGe24,684.33,62450.7
2022-05-20,TGe15,677.47,38852.1
2022-05-20,TGe9,695.77,23598.6
2022-05-21,TGeBase,461.76,103264.0
2022-05-21,TGePeak,408.2,70554.0
2022-05-21,TGeOffpeak,549.61,27934.0
2022-05-21,TGe24,453.96,71328.3
2022-05-21,TGe15,398.56,52469.7
2022-05-21,TGe9,546.3,18858.6
2022-05-22,TGeBase,620.01,110907.7
2022-05-22,TGePeak,627.05,65552.0
2022-05-22,TGeOffpeak,617.11,42667.7
2022-05-22,TGe24,561.34,60791.0
2022-05-22,TGe15,567.5,37985.5
2022-05-22,TGe9,551.07,22805.5
2022-05-23,TGeBase,771.22,62926.8
2022-05-23,TGePeak,797.3,39724.9
2022-05-23,TGeOffpeak,727.74,23201.9
2022-05-23,TGe24,775.64,48087.3
2022-05-23,TGe15,805.87,31459.6
2022-05-23,TGe9,725.26,16627.7
2022-05-24,TGeBase,737.7,90185.1
2022-05-24,TGePeak,800.73,55598.3
2022-05-24,TGeOffpeak,630.42,33194.8
2022-05-24,TGe24,750.9,65215.8
2022-05-24,TGe15,813.5,41704.4
2022-05-24,TGe9,646.56,23511.4
2022-05-25,TGeBase,888.57,93368.8
2022-05-25,TGePeak,934.09,58717.1
2022-05-25,TGeOffpeak,812.1,32923.7
2022-05-25,TGe24,888.01,71851.5
2022-05-25,TGe15,934.43,44678.6
2022-05-25,TGe9,810.63,27172.9
2022-05-26,TGeBase,508.27,97225.9
2022-05-26,TGePeak,466.8,69732.1
2022-05-26,TGeOffpeak,575.99,24397.8
2022-05-26,TGe24,513.97,70955.0
2022-05-26,TGe15,466.47,52515.6
2022-05-26,TGe9,593.15,18439.4
2022-05-27,TGeBase,477.57,88235.6
2022-05-27,TGePeak,470.91,61478.8
2022-05-27,TGeOffpeak,486.66,24428.8
2022-05-27,TGe24,468.22,70112.2
2022-05-27,TGe15,458.17,50210.3
2022-05-27,TGe9,484.97,19901.9
2022-05-28,TGeBase,467.61,90278.7
2022-05-28,TGePeak,473.22,56832.5
2022-05-28,TGeOffpeak,461.41,31214.2
2022-05-28,TGe24,467.95,70415.1
2022-05-28,TGe15,473.02,45460.9
2022-05-28,TGe9,459.49,24954.2
2022-05-29,TGeBase,607.55,79652.5
2022-05-29,TGePeak,609.91,43783.8
2022-05-29,TGeOffpeak,605.15,34116.7
2022-05-29,TGe24,604.23,48673.6
2022-05-29,TGe15,606.87,29715.0
2022-05-29,TGe9,599.82,18958.6
2022-05-30,TGeBase,836.85,74015.6
2022-05-30,TGePeak,905.73,41432.7
2022-05-30,TGeOffpeak,718.19,30374.9
2022-05-30,TGe24,837.49,54960.2
2022-05-30,TGe15,906.87,33726.7
2022-05-30,TGe9,721.85,21233.5
2022-05-31,TGeBase,799.74,80951.5
2022-05-31,TGePeak,788.7,44837.9
2022-05-31,TGeOffpeak,813.45,32609.6
2022-05-31,TGe24,795.46,61493.9
2022-05-31,TGe15,789.16,36940.0
2022-05-31,TGe9,805.97,24553.9
2022-06-01,TGeBase,855.81,86607.3
2022-06-01,TGePeak,860.79,47368.1
2022-06-01,TGeOffpeak,849.44,37367.2
2022-06-01,TGe24,864.08,62457.4
2022-06-01,TGe15,871.45,37750.9
2022-06-01,TGe9,851.8,24706.5
2022-06-02,TGeBase,756.62,69381.9
2022-06-02,TGePeak,697.17,43048.9
2022-06-02,TGeOffpeak,852.96,24869.0
2022-06-02,TGe24,753.97,54358.3
2022-06-02,TGe15,693.38,34644.6
2022-06-02,TGe9,854.96,19713.7
2022-06-03,TGeBase,794.73,80238.8
2022-06-03,TGePeak,768.08,49339.4
2022-06-03,TGeOffpeak,839.03,29099.4
2022-06-03,TGe24,798.37,60454.3
2022-06-03,TGe15,768.84,38853.9
2022-06-03,TGe9,847.58,21600.4
2022-06-04,TGeBase,814.82,92245.5
2022-06-04,TGePeak,833.61,63765.1
2022-06-04,TGeOffpeak,787.87,23728.4
2022-06-04,TGe24,826.47,59349.0
2022-06-04,TGe15,845.81,42006.2
2022-06-04,TGe9,794.24,17342.8
2022-06-05,TGeBase,599.72,69241.9
2022-06-05,TGePeak,571.86,47217.9
2022-06-05,TGeOffpeak,645.75,20392.0
2022-06-05,TGe24,600.51,46637.1
2022-06-05,TGe15,574.13,32663.1
2022-06-05,TGe9,644.48,13974.0
2022-06-06,TGeBase,682.82,72503.2
2022-06-06,TGePeak,717.35,42758.7
2022-06-06,TGeOffpeak,622.81,29000.5
2022-06-06,TGe24,682.21,55857.4
2022-06-06,TGe15,707.48,33895.3
2022-06-06,TGe9,640.08,21962.1
2022-06-07,TGeBase,934.81,97512.3
2022-06-07,TGePeak,1011.98,57975.6
2022-06-07,TGeOffpeak,808.26,37712.7
2022-06-07,TGe24,935.58,74438.8
2022-06-07,TGe15,1010.7,43807.8
2022-06-07,TGe9,810.38,30631.0
2022-06-08,TGeBase,984.78,99757.6
2022-06-08,TGePeak,1039.7,57110.8
2022-06-08,TGeOffpeak,891.67,39502.8
2022-06-08,TGe24,997.85,76265.6
2022-06-08,TGe15,1054.96,45252.5
2022-06-08,TGe9,902.67,31013.1
2022-06-09,TGeBase,921.76,81343.9
2022-06-09,TGePeak,988.66,47674.5
2022-06-09,TGeOffpeak,810.65,32469.4
2022-06-09,TGe24,916.88,64776.2
2022-06-09,TGe15,983.69,38708.6
2022-06-09,TGe9,805.52,26067.6
2022-06-10,TGeBase,808.31,76642.1
2022-06-10,TGePeak,811.16,43426.0
2022-06-10,TGeOffpeak,802.18,32520.1
2022-06-10,TGe24,813.1,59374.9
2022-06-10,TGe15,820.3,34809.7
2022-06-10,TGe9,801.11,24565.2
2022-06-11,TGeBase,688.37,70769.8
2022-06-11,TGePeak,651.84,45221.8
2022-06-11,TGeOffpeak,741.93,22044.0
2022-06-11,TGe24,700.83,48629.5
2022-06-11,TGe15,680.9,31742.3
2022-06-11,TGe9,734.06,16887.2
2022-06-12,TGeBase,553.21,85225.9
2022-06-12,TGePeak,492.64,60087.0
2022-06-12,TGeOffpeak,656.17,24346.9
2022-06-12,TGe24,560.41,53800.2
2022-06-12,TGe15,510.57,38793.7
2022-06-12,TGe9,643.46,15006.5
2022-06-13,TGeBase,791.92,63824.7
2022-06-13,TGePeak,813.15,37982.2
2022-06-13,TGeOffpeak,756.52,25842.5
2022-06-13,TGe24,786.82,47954.7
2022-06-13,TGe15,813.62,30587.0
2022-06-13,TGe9,742.15,17367.7
2022-06-14,TGeBase,657.64,81972.7
2022-06-14,TGePeak,596.81,49760.5
2022-06-14,TGeOffpeak,757.8,31756.2
2022-06-14,TGe24,657.45,60554.9
2022-06-14,TGe15,597.88,39159.6
2022-06-14,TGe9,756.72,21395.3
2022-06-15,TGeBase,924.42,75511.7
2022-06-15,TGePeak,944.86,43548.3
2022-06-15,TGeOffpeak,892.47,30475.4
2022-06-15,TGe24,921.47,55652.8
2022-06-15,TGe15,944.13,33817.0
2022-06-15,TGe9,883.69,21835.8
2022-06-16,TGeBase,687.98,78380.5
2022-06-16,TGePeak,623.34,52810.7
2022-06-16,TGeOffpeak,795.91,25305.8
2022-06-16,TGe24,652.76,48446.3
2022-06-16,TGe15,589.04,33932.0
2022-06-16,TGe9,758.96,14514.3
2022-06-17,TGeBase,883.19,85536.4
2022-06-17,TGePeak,871.64,49451.4
2022-06-17,TGeOffpeak,903.55,35197.0
2022-06-17,TGe24,889.95,55237.3
2022-06-17,TGe15,882.45,35204.9
2022-06-17,TGe9,902.44,20032.4
2022-06-18,TGeBase,762.88,61962.1
2022-06-18,TGePeak,698.74,39916.4
2022-06-18,TGeOffpeak,866.77,20725.7
2022-06-18,TGe24,762.24,45398.7
2022-06-18,TGe15,695.79,30277.5
2022-06-18,TGe9,872.98,15121.2
2022-06-19,TGeBase,511.85,82638.1
2022-06-19,TGePeak,404.24,56982.9
2022-06-19,TGeOffpeak,691.29,23735.2
2022-06-19,TGe24,493.33,56763.6
2022-06-19,TGe15,381.56,41273.3
2022-06-19,TGe9,679.61,15490.3
2022-06-20,TGeBase,1082.25,67174.7
2022-06-20,TGePeak,1127.56,37215.1
2022-06-20,TGeOffpeak,1006.74,29959.6
2022-06-20,TGe24,1069.98,46247.4
2022-06-20,TGe15,1136.9,27999.7
2022-06-20,TGe9,958.46,18247.7
2022-06-21,TGeBase,817.31,84987.2
2022-06-21,TGePeak,727.2,49037.4
2022-06-21,TGeOffpeak,972.91,33549.8
2022-06-21,TGe24,826.74,62479.6
2022-06-21,TGe15,736.62,39751.9
2022-06-21,TGe9,976.94,22727.7
2022-06-22,TGeBase,1030.92,84020.6
2022-06-22,TGePeak,957.63,47735.9
2022-06-22,TGeOffpeak,1142.49,32996.7
2022-06-22,TGe24,1026.4,63799.5
2022-06-22,TGe15,954.27,38427.0
2022-06-22,TGe9,1146.62,25372.5
2022-06-23,TGeBase,1077.48,80111.3
2022-06-23,TGePeak,1066.36,44950.6
2022-06-23,TGeOffpeak,1098.55,28704.7
2022-06-23,TGe24,1068.68,61175.5
2022-06-23,TGe15,1052.14,37137.2
2022-06-23,TGe9,1096.23,24038.3
2022-06-24,TGeBase,768.53,76452.9
2022-06-24,TGePeak,660.62,48579.5
2022-06-24,TGeOffpeak,946.05,27273.4
2022-06-24,TGe24,764.4,60827.4
2022-06-24,TGe15,652.83,40697.4
2022-06-24,TGe9,950.34,20130.0
2022-06-25,TGeBase,760.94,80382.8
2022-06-25,TGePeak,699.63,41369.6
2022-06-25,TGeOffpeak,862.83,38125.2
2022-06-25,TGe24,712.28,52325.1
2022-06-25,TGe15,687.58,32424.6
2022-06-25,TGe9,753.45,19900.5
2022-06-26,TGeBase,718.06,103470.0
2022-06-26,TGePeak,659.25,63731.0
2022-06-26,TGeOffpeak,819.14,38395.0
2022-06-26,TGe24,683.88,58921.0
2022-06-26,TGe15,634.91,38585.9
2022-06-26,TGe9,765.5,20335.1
2022-06-27,TGeBase,1039.62,80422.6
2022-06-27,TGePeak,1063.33,42765.2
2022-06-27,TGeOffpeak,996.8,35713.4
2022-06-27,TGe24,1011.87,55424.9
2022-06-27,TGe15,1058.38,34638.7
2022-06-27,TGe9,934.36,20786.2
2022-06-28,TGeBase,1210.04,80347.4
2022-06-28,TGePeak,1253.19,41557.5
2022-06-28,TGeOffpeak,1132.02,36269.9
2022-06-28,TGe24,1220.6,56868.4
2022-06-28,TGe15,1266.18,32974.8
2022-06-28,TGe9,1144.62,23893.6
2022-06-29,TGeBase,1266.58,79019.6
2022-06-29,TGePeak,1309.5,45903.8
2022-06-29,TGeOffpeak,1170.56,29227.8
2022-06-29,TGe24,1262.68,61126.3
2022-06-29,TGe15,1317.41,36272.0
2022-06-29,TGe9,1171.46,24854.3
2022-06-30,TGeBase,1330.99,81103.0
2022-06-30,TGePeak,1416.2,49089.3
2022-06-30,TGeOffpeak,1190.03,31221.7
2022-06-30,TGe24,1334.3,62995.4
2022-06-30,TGe15,1411.19,38175.1
2022-06-30,TGe9,1206.16,24820.3
2022-07-01,TGeBase,1195.7,74084.3
2022-07-01,TGePeak,1237.9,42890.0
2022-07-01,TGeOffpeak,1125.4,31146.3
2022-07-01,TGe24,1190.67,58816.0
2022-07-01,TGe15,1233.6,33232.6
2022-07-01,TGe9,1119.11,25583.4
2022-07-02,TGeBase,1060.98,77386.1
2022-07-02,TGePeak,1035.46,47043.1
2022-07-02,TGeOffpeak,1104.34,30199.0
2022-07-02,TGe24,1058.46,57174.0
2022-07-02,TGe15,1047.35,37107.8
2022-07-02,TGe9,1076.98,20066.2
2022-07-03,TGeBase,824.62,62835.3
2022-07-03,TGePeak,740.97,40330.1
2022-07-03,TGeOffpeak,965.23,20945.2
2022-07-03,TGe24,823.38,48432.3
2022-07-03,TGe15,731.72,33455.2
2022-07-03,TGe9,976.13,14977.1
2022-07-04,TGeBase,1379.72,79019.7
2022-07-04,TGePeak,1520.05,51477.0
2022-07-04,TGeOffpeak,1146.83,27350.7
2022-07-04,TGe24,1381.32,59775.6
2022-07-04,TGe15,1513.84,38923.1
2022-07-04,TGe9,1160.46,20852.5
2022-07-05,TGeBase,1580.08,86342.2
2022-07-05,TGePeak,1709.85,54886.2
2022-07-05,TGeOffpeak,1364.66,31192.0
2022-07-05,TGe24,1606.64,67788.1
2022-07-05,TGe15,1746.6,41270.5
2022-07-05,TGe9,1373.37,26517.6
2022-07-06,TGeBase,1263.64,79739.6
2022-07-06,TGePeak,1230.76,46152.6
2022-07-06,TGeOffpeak,1318.36,33563.0
2022-07-06,TGe24,1292.58,63390.9
2022-07-06,TGe15,1275.78,35173.1
2022-07-06,TGe9,1320.57,28217.8
2022-07-07,TGeBase,1348.17,83278.7
2022-07-07,TGePeak,1467.0,49216.9
2022-07-07,TGeOffpeak,1147.16,32597.8
2022-07-07,TGe24,1359.42,64508.6
2022-07-07,TGe15,1470.77,38450.5
2022-07-07,TGe9,1173.83,26058.1
2022-07-08,TGeBase,1203.85,80505.5
2022-07-08,TGePeak,1230.06,47194.7
2022-07-08,TGeOffpeak,1159.2,32806.8
2022-07-08,TGe24,1206.93,67613.1
2022-07-08,TGe15,1224.62,40876.2
2022-07-08,TGe9,1177.45,26736.9
2022-07-09,TGeBase,716.86,64885.3
2022-07-09,TGePeak,647.94,45083.3
2022-07-09,TGeOffpeak,826.94,18746.0
2022-07-09,TGe24,740.36,49931.5
2022-07-09,TGe15,670.8,35477.6
2022-07-09,TGe9,856.3,14453.9
2022-07-10,TGeBase,494.88,68809.9
2022-07-10,TGePeak,471.82,46029.2
2022-07-10,TGeOffpeak,531.7,22420.7
2022-07-10,TGe24,506.48,50720.0
2022-07-10,TGe15,483.36,34558.9
2022-07-10,TGe9,545.02,16161.1
2022-07-11,TGeBase,1222.34,61177.6
2022-07-11,TGePeak,1346.74,37923.3
2022-07-11,TGeOffpeak,1016.18,22822.3
2022-07-11,TGe24,1233.1,51519.4
2022-07-11,TGe15,1354.89,32223.4
2022-07-11,TGe9,1030.11,19296.0
2022-07-12,TGeBase,700.94,76965.1
2022-07-12,TGePeak,608.54,50547.1
2022-07-12,TGeOffpeak,854.96,26418.0
2022-07-12,TGe24,698.43,65486.5
2022-07-12,TGe15,606.03,43241.9
2022-07-12,TGe9,852.44,22244.6
2022-07-13,TGeBase,797.06,82989.4
2022-07-13,TGePeak,753.0,43581.5
2022-07-13,TGeOffpeak,878.68,36695.9
2022-07-13,TGe24,806.7,60608.9
2022-07-13,TGe15,761.93,36040.7
2022-07-13,TGe9,881.31,24568.2
2022-07-14,TGeBase,796.85,76653.6
2022-07-14,TGePeak,793.79,47581.3
2022-07-14,TGeOffpeak,792.73,26168.3
2022-07-14,TGe24,788.12,61860.4
2022-07-14,TGe15,784.76,40024.5
2022-07-14,TGe9,793.72,21835.9
2022-07-15,TGeBase,757.25,78368.2
2022-07-15,TGePeak,664.87,53783.5
2022-07-15,TGeOffpeak,911.79,24224.7
2022-07-15,TGe24,760.33,64812.7
2022-07-15,TGe15,670.36,44556.5
2022-07-15,TGe9,910.27,20256.2
2022-07-16,TGeBase,707.22,72875.7
2022-07-16,TGePeak,606.28,48036.9
2022-07-16,TGeOffpeak,877.9,22942.8
2022-07-16,TGe24,676.59,51664.8
2022-07-16,TGe15,575.91,34955.0
2022-07-16,TGe9,844.39,16709.8
2022-07-17,TGeBase,665.91,76180.9
2022-07-17,TGePeak,630.63,44076.6
2022-07-17,TGeOffpeak,727.08,30760.3
2022-07-17,TGe24,673.88,52117.3
2022-07-17,TGe15,638.99,33376.6
2022-07-17,TGe9,732.02,18740.7
